序号,城市,区域,详细区域,区域分类,标题,链接,面积,朝向,房间信息,价格(元/月),标签,品牌,图片链接,房源编码,抓取时间
5708,杭州,滨江区,滨江区-滨江区政府-新州花苑,滨江区,整租·新州花苑 3室1厅 南,https://hz.lianjia.com/zufang/HZ2103822247373307904.html,109.00㎡,南,3室1厅1卫,5500,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2103822247373307904,2025/12/10 9:54
5709,杭州,滨江区,滨江区-滨江区政府-欣盛东方郡东区,滨江区,合租·欣盛东方郡东区 2居室 南卧,https://hz.lianjia.com/zufang/HZ2103824369779212288.html,15.00㎡,南,2室1厅1卫,2500,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2103824369779212288,2025/12/10 9:54
5710,杭州,滨江区,滨江区-滨江区政府-迎春北苑,滨江区,整租·迎春北苑 4室2厅 东,https://hz.lianjia.com/zufang/HZ2104041857729167360.html,150.00㎡,东,4室2厅2卫,6800,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104041857729167360,2025/12/10 9:54
5711,杭州,滨江区,滨江区-彩虹城-滨耀学府,滨江区,整租·滨耀学府 4室1厅 东,https://hz.lianjia.com/zufang/HZ2103865866188750848.html,107.00㎡,东,4室1厅2卫,7500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2103865866188750848,2025/12/10 9:54
5712,杭州,滨江区,滨江区-长河-齐虹雅园,滨江区,整租·齐虹雅园 2室1厅 南,https://hz.lianjia.com/zufang/HZ2104021436875145216.html,60.00㎡,南,2室1厅1卫,4980,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104021436875145216,2025/12/10 9:54
5713,杭州,滨江区,滨江区-奥体-旭江华庭,滨江区,整租·旭江华庭 3室2厅 南,https://hz.lianjia.com/zufang/HZ2104045043424690176.html,89.00㎡,南,3室2厅1卫,6500,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104045043424690176,2025/12/10 9:54
5714,杭州,滨江区,滨江区-滨江区政府-海威天地,滨江区,整租·海威天地 2室0厅 南,https://hz.lianjia.com/zufang/HZ2104039928500322304.html,44.97㎡,南,2室0厅0卫,3000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104039928500322304,2025/12/10 9:54
5715,杭州,滨江区,滨江区-滨江区政府-海威天地,滨江区,合租·海威天地 2居室 西卧,https://hz.lianjia.com/zufang/HZ2104082597826002944.html,45.00㎡,西,2室2厅2卫,2800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104082597826002944,2025/12/10 9:54
5716,杭州,滨江区,滨江区-滨江区政府-海威钱塘之星,滨江区,整租·海威钱塘之星 2室2厅 南,https://hz.lianjia.com/zufang/HZ2104105510973210624.html,52.00㎡,南,2室2厅2卫,5000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104105510973210624,2025/12/10 9:54
5717,杭州,滨江区,滨江区-浦沿-中海钱塘山水,滨江区,整租·中海钱塘山水 3室2厅 南,https://hz.lianjia.com/zufang/HZ2104124295390167040.html,89.00㎡,南,3室2厅1卫,4800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104124295390167040,2025/12/10 9:54
5718,杭州,滨江区,滨江区-滨江区政府-金龙大厦,滨江区,整租·金龙大厦 1室1厅 南,https://hz.lianjia.com/zufang/HZ2104125711290728448.html,52.00㎡,南,1室1厅1卫,3000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104125711290728448,2025/12/10 9:54
5719,杭州,滨江区,滨江区-浦沿-教工宿舍,滨江区,整租·教工宿舍 4室1厅 南,https://hz.lianjia.com/zufang/HZ2104129312004243456.html,90.00㎡,南,4室1厅2卫,4000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104129312004243456,2025/12/10 9:54
5720,杭州,滨江区,滨江区-浦沿-积家,滨江区,整租·积家 1室1厅 东,https://hz.lianjia.com/zufang/HZ2104112694876438528.html,40.00㎡,东,1室1厅2卫,3500,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_8BNJamjL7.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",HZ2104112694876438528,2025/12/10 9:55
5721,杭州,滨江区,滨江区-滨江区政府-融创杭州印,滨江区,整租·融创杭州印 1室1厅 东,https://hz.lianjia.com/zufang/HZ2104131345914527744.html,45.00㎡,东,1室1厅1卫,3500,,,"https://image1.ljcdn.com/110000-inspection/pc1_IXdkAl8lM.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",HZ2104131345914527744,2025/12/10 9:55
5722,杭州,滨江区,滨江区-奥体-臻奥院二期,滨江区,整租·臻奥院二期 4室2厅 南,https://hz.lianjia.com/zufang/HZ2104157382031441920.html,182.00㎡,南,4室2厅3卫,25000,精装,链家,"https://image1.ljcdn.com/110000-inspection/pc1_IiCWZy1nJ_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",HZ2104157382031441920,2025/12/10 9:55
5723,杭州,滨江区,滨江区-彩虹城-山秀景苑十区块五期,滨江区,整租·山秀景苑十区块五期 2室2厅 南,https://hz.lianjia.com/zufang/HZ2104164809359491072.html,83.00㎡,南,2室2厅1卫,4600,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104164809359491072,2025/12/10 9:55
5724,杭州,滨江区,滨江区-长河-白金海岸,滨江区,整租·白金海岸 4室2厅 南,https://hz.lianjia.com/zufang/HZ2104179077526061056.html,135.00㎡,南,4室2厅2卫,6500,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104179077526061056,2025/12/10 9:55
5725,杭州,滨江区,滨江区-长河-齐虹雅园,滨江区,合租·齐虹雅园 5居室 南卧,https://hz.lianjia.com/zufang/HZ2104186514933022720.html,35.00㎡,南,5室0厅5卫,2300,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104186514933022720,2025/12/10 9:55
5726,杭州,滨江区,滨江区-长河-滨康二苑,滨江区,合租·滨康二苑 4居室 南卧,https://hz.lianjia.com/zufang/HZ2104190033241047040.html,25.00㎡,南,4室0厅1卫,2000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104190033241047040,2025/12/10 9:55
5727,杭州,滨江区,滨江区-长河-绿城九龙仓柳岸晓风,滨江区,整租·绿城九龙仓柳岸晓风 4室2厅 南,https://hz.lianjia.com/zufang/HZ2104191197416259584.html,183.96㎡,南,4室2厅3卫,35000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104191197416259584,2025/12/10 9:55
5728,杭州,滨江区,滨江区-彩虹城-现代印象广场,滨江区,整租·现代印象广场 1室1厅 西,https://hz.lianjia.com/zufang/HZ2104218130195677184.html,51.00㎡,西,1室1厅1卫,3300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104218130195677184,2025/12/10 9:55
5729,杭州,滨江区,滨江区-浦沿-积家,滨江区,整租·积家 1室1厅 东,https://hz.lianjia.com/zufang/HZ2104121488536764416.html,40.07㎡,东,1室1厅1卫,2800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104121488536764416,2025/12/10 9:55
5730,杭州,滨江区,滨江区-滨江区政府-江滨澜廷,滨江区,整租·江滨澜廷 1室1厅 南,https://hz.lianjia.com/zufang/HZ2104133148848685056.html,50.00㎡,南,1室1厅1卫,4303,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104133148848685056,2025/12/10 9:55
5731,杭州,滨江区,滨江区-彩虹城-龙禧boss港,滨江区,整租·龙禧boss港 1室1厅 南/西,https://hz.lianjia.com/zufang/HZ2104137331983253504.html,50.00㎡,南 西,1室1厅1卫,2500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104137331983253504,2025/12/10 9:55
5732,杭州,滨江区,滨江区-彩虹城-联乐名苑,滨江区,合租·联乐名苑 2居室 西卧,https://hz.lianjia.com/zufang/HZ2104137459397820416.html,25.00㎡,西,2室1厅1卫,2580,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104137459397820416,2025/12/10 9:55
5733,杭州,滨江区,滨江区-彩虹城-彩虹豪庭,滨江区,整租·彩虹豪庭 3室2厅 南,https://hz.lianjia.com/zufang/HZ2104141203392954368.html,133.00㎡,南,3室2厅2卫,13500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104141203392954368,2025/12/10 9:55
5734,杭州,滨江区,滨江区-长河-傲旋城,滨江区,整租·傲旋城 5室2厅 复式 南,https://hz.lianjia.com/zufang/HZ2104172092319596544.html,444.79㎡,南,5室2厅3卫,20000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104172092319596544,2025/12/10 9:55
5735,杭州,滨江区,滨江区-长河-滨康二苑,滨江区,合租·滨康二苑 4居室 南卧,https://hz.lianjia.com/zufang/HZ2104188547878617088.html,25.00㎡,南,4室0厅2卫,2250,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104188547878617088,2025/12/10 9:55
5736,杭州,滨江区,滨江区-长河-仁苑,滨江区,整租·仁苑 2室2厅 南,https://hz.lianjia.com/zufang/HZ2104212157599055872.html,104.00㎡,南,2室2厅1卫,5200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104212157599055872,2025/12/10 9:55
5737,杭州,滨江区,滨江区-浦沿-君景庭,滨江区,整租·君景庭 2室1厅 南,https://hz.lianjia.com/zufang/HZ2104119690006626304.html,85.00㎡,南,2室1厅1卫,4500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104119690006626304,2025/12/10 9:55
5738,杭州,滨江区,滨江区-彩虹城-钱塘景苑,滨江区,合租·钱塘景苑 4居室 南卧,https://hz.lianjia.com/zufang/HZ2104145781295415296.html,15.00㎡,南,4室0厅2卫,1300,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104145781295415296,2025/12/10 9:55
5739,杭州,滨江区,滨江区-浦沿-明乐府,滨江区,整租·明乐府 1室1厅 南,https://hz.lianjia.com/zufang/HZ2104148076405981184.html,55.00㎡,南,1室1厅1卫,3700,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104148076405981184,2025/12/10 9:55
5740,杭州,滨江区,滨江区-滨江区政府-中赢云际,滨江区,合租·中赢云际 2居室 南卧,https://hz.lianjia.com/zufang/HZ2104151319408279552.html,51.00㎡,南,2室2厅2卫,3200,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104151319408279552,2025/12/10 9:55
5741,杭州,滨江区,滨江区-白马湖-朗庭公馆,滨江区,整租·朗庭公馆 2室1厅 南,https://hz.lianjia.com/zufang/HZ2104155159432003584.html,55.00㎡,南,2室1厅1卫,2800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104155159432003584,2025/12/10 9:55
5742,杭州,滨江区,滨江区-长河-滨康二苑,滨江区,合租·滨康二苑 4居室 南卧,https://hz.lianjia.com/zufang/HZ2104189236205846528.html,20.00㎡,南,4室0厅1卫,1800,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104189236205846528,2025/12/10 9:55
5743,杭州,滨江区,滨江区-浦沿-钱江湾花园,滨江区,合租·钱江湾花园 7居室 南卧,https://hz.lianjia.com/zufang/HZ2104191048677851136.html,30.00㎡,南,7室0厅7卫,2000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104191048677851136,2025/12/10 9:55
5744,杭州,滨江区,滨江区-奥体-臻奥院一期,滨江区,整租·臻奥院一期 5室2厅 南,https://hz.lianjia.com/zufang/HZ2104201334411493376.html,193.00㎡,南,5室2厅3卫,30000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104201334411493376,2025/12/10 9:55
5745,杭州,滨江区,滨江区-浦沿-望水华庭,滨江区,整租·望水华庭 2室2厅 南,https://hz.lianjia.com/zufang/HZ2104425661656465408.html,80.00㎡,南,2室2厅1卫,4300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104425661656465408,2025/12/10 9:55
5746,杭州,滨江区,滨江区-彩虹城-高润云杉郡,滨江区,整租·高润云杉郡 1室1厅 东,https://hz.lianjia.com/zufang/HZ2104416098228109312.html,49.00㎡,东,1室1厅1卫,3000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104416098228109312,2025/12/10 9:55
5747,杭州,滨江区,滨江区-滨江区政府-寰宇天下C区,滨江区,整租·寰宇天下C区 2室2厅 南,https://hz.lianjia.com/zufang/HZ2104421743757099008.html,89.21㎡,南,2室2厅2卫,6800,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104421743757099008,2025/12/10 9:55
5748,杭州,滨江区,滨江区-浦沿-臻涛名府,滨江区,整租·臻涛名府 1室1厅 南,https://hz.lianjia.com/zufang/HZ2104419708664020992.html,50.00㎡,南,1室1厅1卫,4300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104419708664020992,2025/12/10 9:55
5749,杭州,滨江区,滨江区-浦沿-贺田尚城,滨江区,整租·贺田尚城 1室1厅 南,https://hz.lianjia.com/zufang/HZ2104402132366000128.html,48.31㎡,南,1室1厅1卫,3000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2104402132366000128,2025/12/10 9:55
5750,杭州,滨江区,滨江区-长河-傲旋城,滨江区,整租·傲旋城 4室2厅 东南,https://hz.lianjia.com/zufang/HZ1929794746113327104.html,426.98㎡,东南,4室2厅3卫,15000,,,"https://image1.ljcdn.com/110000-inspection/pc1_kiBeJjr0z_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",HZ1929794746113327104,2025/12/10 9:56
5751,杭州,滨江区,滨江区-长河-星城中心,滨江区,整租·星城中心 4室1厅 南,https://hz.lianjia.com/zufang/HZ1854009979598536704.html,423.51㎡,南,4室1厅0卫,38600,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_gwD8xFPMt.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",HZ1854009979598536704,2025/12/10 9:56
5752,杭州,滨江区,滨江区-长河-德信时代之心,滨江区,整租·德信时代之心 1室1厅 西北,https://hz.lianjia.com/zufang/HZ2097538694863912960.html,55.00㎡,西北,1室1厅1卫,3000,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_Ljab0iNts.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",HZ2097538694863912960,2025/12/10 9:56
5753,杭州,滨江区,滨江区-长河-仁苑,滨江区,整租·仁苑 1室0厅 北,https://hz.lianjia.com/zufang/HZ2098334765835878400.html,30.00㎡,北,1室0厅1卫,1500,,,"https://image1.ljcdn.com/110000-inspection/pc1_ry6qtSLB2.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",HZ2098334765835878400,2025/12/10 9:56
5754,杭州,滨江区,滨江区-长河-拓森科技园,滨江区,整租·拓森科技园 2室1厅 北,https://hz.lianjia.com/zufang/HZ1913083108714872832.html,149.00㎡,北,2室1厅0卫,11800,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_elP1YQz6Z.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",HZ1913083108714872832,2025/12/10 9:56
5755,杭州,滨江区,滨江区-彩虹城-滨耀学府,滨江区,整租·滨耀学府 4室2厅 南,https://hz.lianjia.com/zufang/HZ2011298513563942912.html,106.14㎡,南,4室2厅2卫,8600,,,"https://image1.ljcdn.com/110000-inspection/pc1_cPfgFlSJ2.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",HZ2011298513563942912,2025/12/10 9:56
5756,杭州,滨江区,滨江区-滨江区政府-海威天地,滨江区,整租·海威天地 2室2厅 南,https://hz.lianjia.com/zufang/HZ2083138745808191488.html,50.00㎡,南,2室2厅2卫,5500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2083138745808191488,2025/12/10 9:56
5757,杭州,滨江区,滨江区-滨江区政府-江滨澜廷,滨江区,整租·江滨澜廷 1室1厅 东北,https://hz.lianjia.com/zufang/HZ2099787107361882112.html,65.00㎡,东北,1室1厅1卫,8800,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2099787107361882112,2025/12/10 9:56
5758,杭州,滨江区,滨江区-滨江区政府-中赢云际,滨江区,整租·中赢云际 2室0厅 东南,https://hz.lianjia.com/zufang/HZ2102299087343714304.html,45.00㎡,东南,2室0厅2卫,3200,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2102299087343714304,2025/12/10 9:56
5759,杭州,滨江区,滨江区-彩虹城-火炬小区,滨江区,整租·火炬小区 2室1厅 南,https://hz.lianjia.com/zufang/HZ2082370591477727232.html,52.00㎡,南,2室1厅1卫,3300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2082370591477727232,2025/12/10 9:56
5760,杭州,滨江区,滨江区-彩虹城-临江花园,滨江区,整租·临江花园 4室1厅 南,https://hz.lianjia.com/zufang/HZ2098314084201005056.html,89.45㎡,南,4室1厅3卫,4800,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2098314084201005056,2025/12/10 9:56
5761,杭州,滨江区,滨江区-彩虹城-冠新佳苑,滨江区,整租·冠新佳苑 2室1厅 南,https://hz.lianjia.com/zufang/HZ2097680952372232192.html,58.00㎡,南,2室1厅1卫,3800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2097680952372232192,2025/12/10 9:56
5762,杭州,滨江区,滨江区-滨江区政府-星耀星澜之城,滨江区,整租·星耀星澜之城 1室2厅 南,https://hz.lianjia.com/zufang/HZ2109281805176668160.html,45.00㎡,南,1室2厅2卫,5000,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2109281805176668160,2025/12/10 9:56
5763,杭州,滨江区,滨江区-白马湖-江南铭庭,滨江区,整租·江南铭庭 3室1厅 南,https://hz.lianjia.com/zufang/HZ2106583756650315776.html,89.00㎡,南,3室1厅1卫,4000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2106583756650315776,2025/12/10 9:56
5764,杭州,滨江区,滨江区-白马湖-马悦名府,滨江区,整租·马悦名府 1室1厅 南,https://hz.lianjia.com/zufang/HZ2100551168701759488.html,35.00㎡,南,1室1厅1卫,2150,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2100551168701759488,2025/12/10 9:56
5765,杭州,滨江区,滨江区-白马湖-中南白马湖壹号,滨江区,整租·中南白马湖壹号 3室1厅 南,https://hz.lianjia.com/zufang/HZ2072254041957597184.html,87.00㎡,南,3室1厅3卫,5000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2072254041957597184,2025/12/10 9:56
5766,杭州,滨江区,滨江区-滨江区政府-寰宇天下D区,滨江区,整租·寰宇天下D区 2室2厅 南,https://hz.lianjia.com/zufang/HZ2097885555852312576.html,89.00㎡,南,2室2厅1卫,6800,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,HZ2097885555852312576,2025/12/10 9:56
