序号,城市,区域,详细区域,区域分类,标题,链接,面积,朝向,房间信息,价格(元/月),标签,品牌,图片链接,房源编码,抓取时间
6104,广州,越秀,仅剩1间,仅剩1间,独栋·CCB建融家园 蓝天大厦店 带阳台！拎包入住！有电梯光线好！押一付一 开间,https://gz.lianjia.com/apartment/92775.html,22.00㎡,1间在租,1室0厅1卫,2950,精装,CCB建融家园,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,784650,2025/12/10 16:21
6105,广州,越秀,仅剩1间,仅剩1间,独栋·CCB建融家园 蓝天大厦店 【步行到体育西】天河城 正佳广场 天环广场 无中介费拎包入住 1室1厅,https://gz.lianjia.com/apartment/92775.html,20.00㎡,1间在租,1室1厅1卫,2620,精装,CCB建融家园,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,782639,2025/12/10 16:21
6106,广州,越秀,仅剩1间,仅剩1间,独栋·粤辰寓 五羊新城店 半年起租/不短租 短租勿问 /特价单间/有外窗，新店开业，近珠江新城，五羊邨 开间,https://gz.lianjia.com/apartment/94501.html,28.00㎡,1间在租,1室0厅1卫,2700,精装,粤辰寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,824545,2025/12/10 16:21
6107,广州,越秀,越秀-公园前-广卫路,越秀,整租·广卫路 1室1厅 北,https://gz.lianjia.com/zufang/GZ2079491390500241408.html,30.00㎡,北,1室1厅1卫,2600,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2079491390500241408,2025/12/10 16:21
6108,广州,越秀,仅剩1间,仅剩1间,独栋·粤辰寓 五羊新城店 半年起租/不短租 短租勿问// 电梯大单间 可以养猫，民水电 五羊邨 开间,https://gz.lianjia.com/apartment/94501.html,35.00㎡,1间在租,1室0厅1卫,2899,精装,粤辰寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,798501,2025/12/10 16:21
6109,广州,越秀,越秀-西门口-海珠北路,越秀,整租·海珠北路 2室1厅 南,https://gz.lianjia.com/zufang/GZ2079483650365194240.html,40.00㎡,南,2室1厅1卫,2900,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2079483650365194240,2025/12/10 16:21
6110,广州,越秀,越秀-小北-小北路,越秀,整租·小北路 1室1厅 东南,https://gz.lianjia.com/zufang/GZ2079440758967894016.html,31.00㎡,东南,1室1厅1卫,2500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2079440758967894016,2025/12/10 16:21
6111,广州,越秀,越秀-东川路-东川路,越秀,整租·东川路 3室2厅 西南,https://gz.lianjia.com/zufang/GZ2079527404174311424.html,82.50㎡,西南,3室2厅2卫,5600,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2079527404174311424,2025/12/10 16:21
6112,广州,越秀,仅剩2间,仅剩2间,独栋·与之云间 三元里店 三元里精装阳台单间近钟表城近梓元岗拎包入住 1室1厅,https://gz.lianjia.com/apartment/101045.html,40.00㎡,2间在租,1室1厅1卫,2100,精装,与之云间,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,861870,2025/12/10 16:21
6113,广州,越秀,越秀-东山口-寺贝楼,越秀,整租·寺贝楼 1室0厅 南,https://gz.lianjia.com/zufang/GZ2079807074090352640.html,15.00㎡,南,1室0厅0卫,1500,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2079807074090352640,2025/12/10 16:21
6114,广州,越秀,仅剩1间,仅剩1间,独栋·昌华公寓 小北地铁站店 房东直租 电梯高层采光大厦大单间 24h安保 小北地铁口 开间,https://gz.lianjia.com/apartment/100936.html,35.00㎡,1间在租,1室0厅1卫,2580,精装,昌华公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,860387,2025/12/10 16:21
6115,广州,越秀,仅剩1间,仅剩1间,独栋·与之城市青年之家 团一大店 地铁口300米 民用水电 采光全屋定制单间 1室1厅,https://gz.lianjia.com/apartment/101907.html,35.00㎡,1间在租,1室1厅1卫,2380,精装,与之城市青年之家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,869602,2025/12/10 16:21
6116,广州,越秀,仅剩1间,仅剩1间,独栋·昌华公寓 小北地铁站店 房东直租 小北地铁200米 阳光大单间 路边大厦房四省办大厦 开间,https://gz.lianjia.com/apartment/100936.html,35.00㎡,1间在租,1室0厅1卫,2480,精装,昌华公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,862447,2025/12/10 16:21
6117,广州,越秀,越秀-东山口-山河东街教工宿舍,越秀,整租·山河东街教工宿舍 3室1厅 南,https://gz.lianjia.com/zufang/GZ2079619233653719040.html,69.66㎡,南,3室1厅1卫,5500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2079619233653719040,2025/12/10 16:21
6118,广州,越秀,仅剩2间,仅剩2间,独栋·与之云间 三元里店 三元里精装露台单间近钟表城近梓元岗拎包入住 1室1厅,https://gz.lianjia.com/apartment/101045.html,40.00㎡,2间在租,1室1厅1卫,2280-2380,精装,与之云间,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,861572,2025/12/10 16:21
6119,广州,越秀,越秀-解放南-大德路,越秀,整租·大德路 2室1厅 西,https://gz.lianjia.com/zufang/GZ2079788334401454080.html,71.53㎡,西,2室1厅1卫,3900,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2079788334401454080,2025/12/10 16:21
6120,广州,越秀,越秀-五羊新城-华逸锦轩,越秀,整租·华逸锦轩 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2079810889648701440.html,70.00㎡,东南,2室1厅1卫,5800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2079810889648701440,2025/12/10 16:21
6121,广州,越秀,越秀-农讲所-仓边路,越秀,整租·仓边路 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2079922123119263744.html,60.00㎡,东南,2室1厅1卫,3400,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2079922123119263744,2025/12/10 16:21
6122,广州,越秀,仅剩1间,仅剩1间,独栋·广报美寓 东湖店 国企公寓 价格透明 舒适大单间 近省人民医院 1个月起租 开间,https://gz.lianjia.com/apartment/77354.html,30.00㎡,1间在租,1室0厅1卫,2650,精装,广报美寓,https://image1.ljcdn.com/wanjia/9297a461a8ead1ae4d018cf900716ddb-1723434295548/edc8031ca22da5c43b319e0425a40e12.jpg.250x182.jpg,689157,2025/12/10 16:22
6123,广州,越秀,越秀-解放南-大新路,越秀,整租·大新路 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2087418915570319360.html,55.00㎡,东南,2室1厅1卫,2000,,,"https://image1.ljcdn.com/110000-inspection/pc1_2oqiWKco9.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2087418915570319360,2025/12/10 16:22
6124,广州,越秀,越秀-小北-小北路,越秀,整租·小北路 1室1厅 东,https://gz.lianjia.com/zufang/GZ2087416843739332608.html,40.50㎡,东,1室1厅1卫,4000,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_sctsee8ME.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2087416843739332608,2025/12/10 16:22
6125,广州,越秀,仅剩2间,仅剩2间,独栋·广报美寓 东湖店 国企公寓 价格透明 押一 民电 近东山口舒适单间 一个月起租 开间,https://gz.lianjia.com/apartment/77354.html,20.00-21.00㎡,2间在租,1室0厅1卫,2550,精装,广报美寓,https://image1.ljcdn.com/wanjia/9297a461a8ead1ae4d018cf900716ddb-1714311380603/99777076d8c73b1c33faff9812999cdb.jpg.250x182.jpg,657046,2025/12/10 16:22
6126,广州,越秀,越秀-杨箕-东郊市场,越秀,整租·东郊市场 2室1厅 南,https://gz.lianjia.com/zufang/GZ2087193099133517824.html,75.00㎡,南,2室1厅1卫,3500,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_lGaalznFV.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2087193099133517824,2025/12/10 16:22
6127,广州,越秀,越秀-东风东-广发花园,越秀,整租·广发花园 3室2厅 南,https://gz.lianjia.com/zufang/GZ2087378922965565440.html,125.12㎡,南,3室2厅2卫,7000,,链家,"https://image1.ljcdn.com/110000-inspection/pc1_0SMyA9vAr.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2087378922965565440,2025/12/10 16:22
6128,广州,越秀,仅剩1间,仅剩1间,独栋·广报美寓 东湖店 房间利用率超高单间 押一 民电 1个月起租 开间,https://gz.lianjia.com/apartment/77354.html,20.00㎡,1间在租,1室0厅1卫,2550,精装,广报美寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,654232,2025/12/10 16:22
6129,广州,越秀,越秀-东风东-吉林大厦,越秀,整租·吉林大厦 2室2厅 南/北,https://gz.lianjia.com/zufang/GZ2087427851732123648.html,68.00㎡,南 北,2室2厅1卫,3600,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087427851732123648,2025/12/10 16:22
6130,广州,越秀,越秀-农讲所-大东门华庭,越秀,整租·大东门华庭 2室1厅 北,https://gz.lianjia.com/zufang/GZ2087478555083538432.html,50.00㎡,北,2室1厅1卫,4200,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087478555083538432,2025/12/10 16:22
6131,广州,越秀,仅剩1间,仅剩1间,独栋·广报美寓 东湖店 国企公寓 价格透明 30方超大单间 采光通风绝佳 三个月起租 开间,https://gz.lianjia.com/apartment/77354.html,30.00㎡,1间在租,1室0厅1卫,3400,精装,广报美寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,655453,2025/12/10 16:22
6132,广州,越秀,越秀-公园前-解放中路,越秀,整租·解放中路 1室1厅 东,https://gz.lianjia.com/zufang/GZ2087754373051449344.html,30.00㎡,东,1室1厅1卫,2200,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087754373051449344,2025/12/10 16:22
6133,广州,越秀,越秀-东山口-东湖豪苑,越秀,整租·东湖豪苑 1室0厅 南,https://gz.lianjia.com/zufang/GZ2087482828299173888.html,12.00㎡,南,1室0厅0卫,1300,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087482828299173888,2025/12/10 16:22
6134,广州,越秀,仅剩1间,仅剩1间,独栋·乐居公寓 中广大厦店 【长租1年 首月租金半价】中广大厦12楼 真实在租 实图实价 可租外国人 开发票 家电齐全 11 开间,https://gz.lianjia.com/apartment/79072.html,30.00㎡,1间在租,1室0厅1卫,2888,精装,乐居公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,666419,2025/12/10 16:22
6135,广州,越秀,仅剩1间,仅剩1间,独栋·乐居公寓 中广大厦店 【长租1年 首月租金半价】房东直租 精装电梯一房一厅大飘窗 可煮饭14 开间,https://gz.lianjia.com/apartment/79072.html,35.00㎡,1间在租,1室0厅1卫,3088,精装,乐居公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,682474,2025/12/10 16:22
6136,广州,越秀,仅剩1间,仅剩1间,独栋·乐居公寓 东风西路店 【长租1年 首月租金半价 急租的点】绝对真实 房东直租 电梯高层 家电齐全专人管理 11 开间,https://gz.lianjia.com/apartment/79073.html,30.00㎡,1间在租,1室0厅1卫,2888,精装,乐居公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,666423,2025/12/10 16:22
6137,广州,越秀,越秀-小北-应元路,越秀,整租·应元路 1室1厅 北,https://gz.lianjia.com/zufang/GZ2087758625228455936.html,40.00㎡,北,1室1厅1卫,3000,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087758625228455936,2025/12/10 16:22
6138,广州,越秀,越秀-黄花岗-市委党校大院,越秀,整租·市委党校大院 3室1厅 东南,https://gz.lianjia.com/zufang/GZ2087509464071536640.html,85.00㎡,东南,3室1厅1卫,4800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087509464071536640,2025/12/10 16:22
6139,广州,越秀,仅剩1间,仅剩1间,独栋·乐居公寓 东风西路店 【长租1年 首月租金半价】近地铁 家电齐全 拎包入住 专人管理 实图实价1214 1室1厅,https://gz.lianjia.com/apartment/79073.html,35.00㎡,1间在租,1室1厅1卫,3088,精装,乐居公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,663120,2025/12/10 16:22
6140,广州,越秀,仅剩1间,仅剩1间,独栋·乐居公寓 东风西路店 【长租1年 首月租金半价 急租的点 】可租外国人可备案 东向隔断一房一厅 家电齐全拎包入住14 1室1厅,https://gz.lianjia.com/apartment/79073.html,30.00㎡,1间在租,1室1厅1卫,3088,精装,乐居公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,793521,2025/12/10 16:22
6141,广州,越秀,越秀-淘金-华侨新村,越秀,整租·华侨新村 3室1厅 南,https://gz.lianjia.com/zufang/GZ2087505038166458368.html,62.00㎡,南,3室1厅1卫,3800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087505038166458368,2025/12/10 16:22
6142,广州,越秀,越秀-西门口-明月豪庭,越秀,整租·明月豪庭 1室1厅 东,https://gz.lianjia.com/zufang/GZ2087761069475889152.html,48.00㎡,东,1室1厅1卫,4800,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087761069475889152,2025/12/10 16:22
6143,广州,越秀,越秀-东川路-洛桑美地,越秀,整租·洛桑美地 1室1厅 南,https://gz.lianjia.com/zufang/GZ2087503389406527488.html,50.00㎡,南,1室1厅1卫,4000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087503389406527488,2025/12/10 16:22
6144,广州,越秀,越秀-淘金-富力御龙庭,越秀,整租·富力御龙庭 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ2087507419931344896.html,80.00㎡,南 北,2室1厅1卫,5600,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087507419931344896,2025/12/10 16:22
6145,广州,越秀,仅剩1间,仅剩1间,独栋·乐居公寓 中广大厦店 【长租1年 首月租金半价】房东直租 正东向大飘窗 全新装修房源，拎包入住不是梦1214 1室1厅,https://gz.lianjia.com/apartment/79072.html,30.00㎡,1间在租,1室1厅1卫,3088,精装,乐居公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,736203,2025/12/10 16:22
6146,广州,越秀,仅剩1间,仅剩1间,独栋·乐居公寓 中广大厦店 【长租1年 首月租金半价】隔断一房一厅 真实在租 实图实价 年租可优惠 近流花湖公园 14 开间,https://gz.lianjia.com/apartment/79072.html,35.00㎡,1间在租,1室0厅1卫,3088,精装,乐居公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,664395,2025/12/10 16:22
6147,广州,越秀,仅剩1间,仅剩1间,独栋·乐居公寓 东风西路店 【长租1年 首月租金半价】 急租的点 可租外国人 家电齐全 拎包入住可做饭 24小时保安巡逻 11 开间,https://gz.lianjia.com/apartment/79073.html,30.00㎡,1间在租,1室0厅1卫,2888,精装,乐居公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,663123,2025/12/10 16:22
6148,广州,越秀,越秀-环市东-东风东路,越秀,整租·东风东路 3室1厅 东南,https://gz.lianjia.com/zufang/GZ2087494305575862272.html,89.00㎡,东南,3室1厅1卫,3600,精装,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087494305575862272,2025/12/10 16:22
6149,广州,越秀,越秀-小北-越秀北路,越秀,整租·越秀北路 3室1厅 东/东北,https://gz.lianjia.com/zufang/GZ2087493307402813440.html,90.00㎡,东 东北,3室1厅2卫,4200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087493307402813440,2025/12/10 16:22
6150,广州,越秀,越秀-建设路-建设二马路,越秀,整租·建设二马路 2室1厅 北,https://gz.lianjia.com/zufang/GZ2087827962324844544.html,45.00㎡,北,2室1厅1卫,3200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2087827962324844544,2025/12/10 16:22
6151,广州,越秀,越秀-东川路-东华东路,越秀,整租·东华东路 3室1厅 东南,https://gz.lianjia.com/zufang/GZ2041133932707053568.html,110.55㎡,东南,3室1厅1卫,11000,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_MsDZVgkW3.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2041133932707053568,2025/12/10 16:22
6152,广州,越秀,越秀-越秀南-越秀南路,越秀,整租·越秀南路 1室1厅 东,https://gz.lianjia.com/zufang/GZ2041130093991952384.html,35.00㎡,东,1室1厅1卫,2200,,,"https://image1.ljcdn.com/110000-inspection/pc1_cHYeQ55Z8_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",GZ2041130093991952384,2025/12/10 16:22
6153,广州,越秀,仅剩1间,仅剩1间,独栋·万怡物业公寓 乐华街1号店 a305大一房一厅无厨房 拎包入住 1室1厅,https://gz.lianjia.com/apartment/47318.html,40.00㎡,1间在租,1室1厅1卫,2300,精装,万怡物业公寓,https://image1.ljcdn.com/wanjia/1e8f8794f6c3e4ee5dd70b1514e33f1a-1662098125234/c3b9f66e8cd069888ae64d8801e7905e.jpg.250x182.jpg,466215,2025/12/10 16:22
6154,广州,越秀,越秀-东川路-金宝怡庭,越秀,整租·金宝怡庭 3室2厅 东/西南,https://gz.lianjia.com/zufang/GZ2041356003328393216.html,97.40㎡,东 西南,3室2厅2卫,6500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2041356003328393216,2025/12/10 16:22
6155,广州,越秀,越秀-杨箕-共和苑,越秀,整租·共和苑 2室1厅 南,https://gz.lianjia.com/zufang/GZ2041101545994452992.html,55.00㎡,南,2室1厅1卫,4000,,链家,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2041101545994452992,2025/12/10 16:22
6156,广州,越秀,15.00-20.80㎡,15,独栋·珑遇 小北店 温馨特价小窗房（不租外籍，外籍勿扰） 开间,https://gz.lianjia.com/apartment/53308.html,6间在租,1室0厅1卫,,2200,精装,珑遇,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,468651,2025/12/10 16:22
6157,广州,越秀,越秀-东风东-竹丝岗二马路,越秀,整租·竹丝岗二马路 2室1厅 东南,https://gz.lianjia.com/zufang/GZ2041472909272154112.html,80.00㎡,东南,2室1厅1卫,5200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2041472909272154112,2025/12/10 16:22
6158,广州,越秀,越秀-五羊新城-世茂天越,越秀,整租·世茂天越 3室2厅 东南/南,https://gz.lianjia.com/zufang/GZ2041440425931177984.html,280.00㎡,东南 南,3室2厅3卫,43000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,GZ2041440425931177984,2025/12/10 16:22
