序号,城市,区域,详细区域,区域分类,标题,链接,面积,朝向,房间信息,价格(元/月),标签,品牌,图片链接,房源编码,抓取时间
5539,深圳,坪山区,坪山区-坪山-深城投中城花园,坪山区,整租·深城投中城花园 4室2厅 东南,https://sz.lianjia.com/zufang/SZ2013161706917724160.html,124.53㎡,东南,4室2厅2卫,2100,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2013161706917724160,2025/12/9 18:49
5540,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖龙勤店 真正的阳光大一房一厅 1室1厅,https://sz.lianjia.com/apartment/83485.html,30.00㎡,1间在租,1室1厅1卫,1280,,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,855924,2025/12/9 18:49
5541,深圳,坪山区,坪山区-坪山-奥园翡翠东湾,坪山区,整租·奥园翡翠东湾 3室1厅 南,https://sz.lianjia.com/zufang/SZ2008832984370642944.html,88.00㎡,南,3室1厅2卫,3300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2008832984370642944,2025/12/9 18:49
5542,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖龙勤店 新屋阳台一房一厅 1室1厅,https://sz.lianjia.com/apartment/83485.html,30.00㎡,1间在租,1室1厅1卫,1280,,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,832380,2025/12/9 18:49
5543,深圳,坪山区,坪山区-坪山-大东城二期,坪山区,整租·大东城二期 5室2厅 南,https://sz.lianjia.com/zufang/SZ1972152739966222336.html,124.87㎡,南,5室2厅2卫,5800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ1972152739966222336,2025/12/9 18:49
5544,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 汤坑高另店 无敌采光大单间 开间,https://sz.lianjia.com/apartment/92410.html,20.00㎡,1间在租,1室0厅1卫,880,精装,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,855850,2025/12/9 18:49
5545,深圳,坪山区,坪山区-坪山-大东城二期,坪山区,整租·大东城二期 4室2厅 南/北,https://sz.lianjia.com/zufang/SZ1986787451615576064.html,85.00㎡,南 北,4室2厅2卫,4000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ1986787451615576064,2025/12/9 18:49
5546,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖1店 沙湖超高性价比大一房一厅 1室1厅,https://sz.lianjia.com/apartment/66884.html,35.00㎡,1间在租,1室1厅1卫,1380,精装,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,857519,2025/12/9 18:49
5547,深圳,坪山区,坪山区-坪山-龙光玖云著,坪山区,整租·龙光玖云著 2室1厅 西南,https://sz.lianjia.com/zufang/SZ1976617409888387072.html,37.00㎡,西南,2室1厅1卫,2500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ1976617409888387072,2025/12/9 18:49
5548,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖1店 高性价比一房一厅 温馨舒适 1室1厅,https://sz.lianjia.com/apartment/66884.html,35.00㎡,1间在租,1室1厅1卫,1380,精装,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,857512,2025/12/9 18:49
5549,深圳,坪山区,坪山区-坪山-京基御景印象四期,坪山区,整租·京基御景印象四期 4室2厅 南,https://sz.lianjia.com/zufang/SZ1964343035395309568.html,89.00㎡,南,4室2厅2卫,1800,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ1964343035395309568,2025/12/9 18:49
5550,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖1店 带阳台 一房一厅 采光好 1室1厅,https://sz.lianjia.com/apartment/66884.html,35.00㎡,1间在租,1室1厅1卫,1180,精装,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,857494,2025/12/9 18:49
5551,深圳,坪山区,坪山区-坪山-金地朗悦,坪山区,整租·金地朗悦 4室2厅 南,https://sz.lianjia.com/zufang/SZ2002361600371064832.html,120.00㎡,南,4室2厅2卫,4000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2002361600371064832,2025/12/9 18:49
5552,深圳,坪山区,坪山区-坪山-奥园翡翠东湾,坪山区,整租·奥园翡翠东湾 3室2厅 南,https://sz.lianjia.com/zufang/SZ2080241071584968704.html,80.00㎡,南,3室2厅1卫,3000,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_uI6mqY7JU.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2080241071584968704,2025/12/9 18:50
5553,深圳,坪山区,坪山区-坪山-世茂广场,坪山区,整租·世茂广场 2室2厅 南,https://sz.lianjia.com/zufang/SZ2066467891418497024.html,55.96㎡,南,2室2厅1卫,2500,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_6Gs5BzKQz.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2066467891418497024,2025/12/9 18:50
5554,深圳,坪山区,坪山区-坪山-金地朗悦,坪山区,整租·金地朗悦 3室2厅 南,https://sz.lianjia.com/zufang/SZ2103844127882870784.html,89.00㎡,南,3室2厅1卫,3300,精装,贝壳优选,https://image1.ljcdn.com/lease-image/house/cebfe7c51bb73cd07fc34693e4a8cf0a.jpeg.250x182.jpg,SZ2103844127882870784,2025/12/9 18:50
5555,深圳,坪山区,坪山区-坪山-深业东城上邸,坪山区,整租·深业东城上邸 4室2厅 西南,https://sz.lianjia.com/zufang/SZ2001983154474188800.html,89.00㎡,西南,4室2厅2卫,3300,精装,贝壳优选,"https://image1.ljcdn.com/110000-inspection/pc1_ZMHkhXsx4_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2001983154474188800,2025/12/9 18:50
5556,深圳,坪山区,坪山区-坪山-恒大成一期,坪山区,整租·恒大成一期 5室2厅 东北,https://sz.lianjia.com/zufang/SZ2077696249993101312.html,155.00㎡,东北,5室2厅2卫,6000,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_ye7DsADES_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2077696249993101312,2025/12/9 18:50
5557,深圳,坪山区,坪山区-坪山-一品澜山,坪山区,整租·一品澜山 4室2厅 东南,https://sz.lianjia.com/zufang/SZ2006223065469419520.html,69.68㎡,东南,4室2厅1卫,2800,精装,贝壳优选,https://image1.ljcdn.com/lease-image/house/90fafa35-cc10-42de-ada0-8c99d7404c59.jpg.250x182.jpg,SZ2006223065469419520,2025/12/9 18:50
5558,深圳,坪山区,坪山区-坪山-深业御园,坪山区,整租·深业御园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2108788733208690688.html,75.60㎡,南,3室2厅1卫,2000,精装,贝壳优选,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2108788733208690688,2025/12/9 18:50
5559,深圳,坪山区,坪山区-坪山-保利明玥澜岸花园,坪山区,整租·保利明玥澜岸花园 1室1厅 北,https://sz.lianjia.com/zufang/SZ2079497344809697280.html,36.00㎡,北,1室1厅1卫,1710,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2079497344809697280,2025/12/9 18:50
5560,深圳,坪山区,坪山区-坪山-碧湖春天,坪山区,整租·碧湖春天 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1838878364056682496.html,89.00㎡,东南,3室2厅1卫,2600,精装,贝壳优选,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ1838878364056682496,2025/12/9 18:50
5561,深圳,坪山区,坪山区-坪山-碧湖春天,坪山区,整租·碧湖春天 3室2厅 南,https://sz.lianjia.com/zufang/SZ1824710549678587904.html,89.00㎡,南,3室2厅1卫,2500,精装,贝壳优选,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ1824710549678587904,2025/12/9 18:50
5562,深圳,坪山区,坪山区-坪山-新城燕澜和鸣花园,坪山区,整租·新城燕澜和鸣花园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2104104687945908224.html,78.31㎡,东南,3室2厅1卫,3600,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2104104687945908224,2025/12/9 18:50
5563,深圳,坪山区,坪山区-坪山-深城投中心公馆,坪山区,整租·深城投中心公馆 1室1厅 西南,https://sz.lianjia.com/zufang/SZ2076137646010138624.html,33.00㎡,西南,1室1厅1卫,2300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2076137646010138624,2025/12/9 18:50
5564,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 汤坑高另店 阳光大单间 开间,https://sz.lianjia.com/apartment/92410.html,20.00㎡,1间在租,1室0厅1卫,880,精装,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,783477,2025/12/9 18:50
5565,深圳,坪山区,坪山区-坪山-澜湾花园,坪山区,整租·澜湾花园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2075480642136571904.html,100.00㎡,南,3室2厅2卫,3100,,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2075480642136571904,2025/12/9 18:50
5566,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖1店 精装大一房一厅 拎包入住 1室1厅,https://sz.lianjia.com/apartment/66884.html,35.00㎡,1间在租,1室1厅1卫,1180,精装,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,857508,2025/12/9 18:50
5567,深圳,坪山区,坪山区-坪山-深业东城国际,坪山区,整租·深业东城国际 3室2厅 西,https://sz.lianjia.com/zufang/SZ2076942713806127104.html,75.25㎡,西,3室2厅1卫,3500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2076942713806127104,2025/12/9 18:50
5568,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖龙勤店 精装大一房一厅 1室1厅,https://sz.lianjia.com/apartment/83485.html,30.00㎡,1间在租,1室1厅1卫,1280,,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,855894,2025/12/9 18:50
5569,深圳,坪山区,坪山区-坪山-深城投中心公馆,坪山区,整租·深城投中心公馆 2室1厅 东,https://sz.lianjia.com/zufang/SZ2079826038698803200.html,44.28㎡,东,2室1厅1卫,3200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2079826038698803200,2025/12/9 18:50
5570,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖1店 沙湖大一房一厅 实用面积高 1室1厅,https://sz.lianjia.com/apartment/66884.html,35.00㎡,1间在租,1室1厅1卫,1380,精装,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,857514,2025/12/9 18:50
5571,深圳,坪山区,坪山区-坪山-金地朗悦,坪山区,整租·金地朗悦 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2080204339040747520.html,89.00㎡,东南,3室2厅1卫,3500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2080204339040747520,2025/12/9 18:50
5572,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 汤坑高另店 采光好 实用大单间 开间,https://sz.lianjia.com/apartment/92410.html,20.00㎡,1间在租,1室0厅1卫,880,精装,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,855816,2025/12/9 18:50
5573,深圳,坪山区,坪山区-坪山-豪方东园,坪山区,整租·豪方东园 5室1厅 东南/西南,https://sz.lianjia.com/zufang/SZ2074401989491425280.html,118.00㎡,东南 西南,5室1厅2卫,4900,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2074401989491425280,2025/12/9 18:50
5574,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 汤坑高另店 阳光大单间 超安静 开间,https://sz.lianjia.com/apartment/92410.html,20.00㎡,1间在租,1室0厅1卫,880,精装,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,855809,2025/12/9 18:50
5575,深圳,坪山区,坪山区-坪山-龙光玖云著,坪山区,整租·龙光玖云著 3室2厅 复式 南,https://sz.lianjia.com/zufang/SZ2075408913934581760.html,51.00㎡,南,3室2厅1卫,3300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2075408913934581760,2025/12/9 18:50
5576,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖龙勤店 实用居住空间大一房一厅 1室1厅,https://sz.lianjia.com/apartment/83485.html,30.00㎡,1间在租,1室1厅1卫,1280,,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,855923,2025/12/9 18:50
5577,深圳,坪山区,坪山区-坪山-龙光玖誉雅筑,坪山区,整租·龙光玖誉雅筑 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2075440260401070080.html,96.00㎡,东南,3室2厅2卫,4200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2075440260401070080,2025/12/9 18:50
5578,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖龙勤店 安静舒适大一房一厅 1室1厅,https://sz.lianjia.com/apartment/83485.html,30.00㎡,1间在租,1室1厅1卫,1280,,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,855904,2025/12/9 18:50
5579,深圳,坪山区,坪山区-坪山-一品澜山,坪山区,整租·一品澜山 3室2厅 南,https://sz.lianjia.com/zufang/SZ2076859001005408256.html,83.00㎡,南,3室2厅1卫,3000,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2076859001005408256,2025/12/9 18:50
5580,深圳,坪山区,仅剩1间,仅剩1间,独栋·I+公寓 沙湖龙勤店 无敌采光大一房一厅 1室1厅,https://sz.lianjia.com/apartment/83485.html,30.00㎡,1间在租,1室1厅1卫,1280,,I+公寓,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,855890,2025/12/9 18:50
5581,深圳,坪山区,坪山区-坪山-豪方菁园,坪山区,整租·豪方菁园 3室2厅 南,https://sz.lianjia.com/zufang/SZ2076601785262276608.html,44.15㎡,南,3室2厅1卫,2700,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2076601785262276608,2025/12/9 18:50
5582,深圳,坪山区,坪山区-坪山-京基御景印象三期,坪山区,整租·京基御景印象三期 3室2厅 北,https://sz.lianjia.com/zufang/SZ2076552440240406528.html,89.00㎡,北,3室2厅2卫,3500,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_tyA58B2XP.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2076552440240406528,2025/12/9 18:50
5583,深圳,坪山区,坪山区-坪山-一品澜山,坪山区,整租·一品澜山 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2070027742895669248.html,86.53㎡,西南,3室2厅2卫,3000,,,"https://image1.ljcdn.com/110000-inspection/pc1_vVelXOWJe_1.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2070027742895669248,2025/12/9 18:50
5584,深圳,坪山区,坪山区-坪山-深城投中心公馆,坪山区,整租·深城投中心公馆 3室2厅 西南,https://sz.lianjia.com/zufang/SZ2026564250423525376.html,87.06㎡,西南,3室2厅2卫,3400,精装,贝壳优选,https://image1.ljcdn.com/lease-image/house/972a4a43-d07b-4e8e-8948-825dc142f856.jpg.250x182.jpg,SZ2026564250423525376,2025/12/9 18:50
5585,深圳,坪山区,坪山区-坪山-万科金域东郡,坪山区,整租·万科金域东郡 3室2厅 北,https://sz.lianjia.com/zufang/SZ2099444092374089728.html,89.15㎡,北,3室2厅1卫,3000,精装,贝壳优选,https://image1.ljcdn.com/lease-image/house/313fde7f-4ae6-4660-b665-253ff42ae42f.jpg.250x182.jpg,SZ2099444092374089728,2025/12/9 18:50
5586,深圳,坪山区,坪山区-坪山-亚迪三村,坪山区,整租·亚迪三村 3室2厅 南,https://sz.lianjia.com/zufang/SZ2069269575983169536.html,114.00㎡,南,3室2厅2卫,3600,精装,,"https://image1.ljcdn.com/110000-inspection/pc1_nWfXrrgwW.jpg!m_fill,w_250,h_182,l_flianjia_black,o_auto",SZ2069269575983169536,2025/12/9 18:50
5587,深圳,坪山区,坪山区-坪山-碧湖春天,坪山区,整租·碧湖春天 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1836278936317722624.html,89.00㎡,东南,3室2厅1卫,3000,精装,贝壳优选,https://image1.ljcdn.com/lease-image/house/41c79399-bda1-43d2-90e7-d1ce27628e0e.jpg.250x182.jpg,SZ1836278936317722624,2025/12/9 18:50
5588,深圳,坪山区,坪山区-坪山-深城投中心公馆,坪山区,整租·深城投中心公馆 1室1厅 南,https://sz.lianjia.com/zufang/SZ1973693425718919168.html,37.19㎡,南,1室1厅1卫,2400,精装,贝壳优选,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ1973693425718919168,2025/12/9 18:50
5589,深圳,坪山区,坪山区-坪山-龙光玖云著,坪山区,整租·龙光玖云著 2室2厅 南,https://sz.lianjia.com/zufang/SZ2069280946506432512.html,37.00㎡,南,2室2厅1卫,2300,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2069280946506432512,2025/12/9 18:50
5590,深圳,坪山区,坪山区-坪山-恒大成二期,坪山区,整租·恒大成二期 3室2厅 南,https://sz.lianjia.com/zufang/SZ1800032250796965888.html,95.00㎡,南,3室2厅2卫,3700,精装,贝壳优选,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ1800032250796965888,2025/12/9 18:50
5591,深圳,坪山区,坪山区-坪山-深业东城上邸,坪山区,整租·深业东城上邸 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1940774707561234432.html,88.48㎡,东南,3室2厅2卫,3000,精装,贝壳优选,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ1940774707561234432,2025/12/9 18:50
5592,深圳,坪山区,坪山区-坪山-恒大成二期,坪山区,整租·恒大成二期 4室2厅 东南,https://sz.lianjia.com/zufang/SZ2071182890607050752.html,106.00㎡,东南,4室2厅2卫,3650,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2071182890607050752,2025/12/9 18:50
5593,深圳,坪山区,坪山区-坪山-深城投中心公馆,坪山区,整租·深城投中心公馆 1室1厅 西,https://sz.lianjia.com/zufang/SZ2071068709610323968.html,32.03㎡,西,1室1厅1卫,2200,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2071068709610323968,2025/12/9 18:50
5594,深圳,坪山区,坪山区-坪山-大东城二期,坪山区,整租·大东城二期 3室2厅 南,https://sz.lianjia.com/zufang/SZ2072306667826970624.html,77.00㎡,南,3室2厅1卫,3500,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2072306667826970624,2025/12/9 18:50
5595,深圳,坪山区,坪山区-坪山-澜湾花园,坪山区,整租·澜湾花园 3室2厅 东南,https://sz.lianjia.com/zufang/SZ2075179097385861120.html,98.00㎡,东南,3室2厅2卫,3800,精装,,https://s1.ljcdn.com/matrix_pc/dist/pc/src/resource/default/250-182.png?_v=2025120112060559d,SZ2075179097385861120,2025/12/9 18:50
